"","age","pCO2","pCO2_sd","pCO2_rhat","pCO2_n.eff","MAT","MAT_sd","MAT_rhat","MAT_n.eff","PCQ_to","PCQ_to_sd","PCQ_to_rhat","PCQ_to_n.eff","tsc","tsc_sd","tsc_rhat","tsc_n.eff","MAP","MAP_sd","MAP_rhat","MAP_n.eff","PCQ_pf","PCQ_pf_sd","PCQ_pf_rhat","PCQ_pf_n.eff","Tsoil","Tsoil_sd","Tsoil_rhat","Tsoil_n.eff","S_z","S_z_sd","S_z_rhat","S_z_n.eff","f_R","f_R_sd","f_R_rhat","f_R_n.eff","spre","spre_sd","spre_rhat","spre_n.eff","pore","pore_sd","pore_rhat","pore_n.eff","temp_diff","temp_diff_sd","temp_diff_rhat","temp_diff_n.eff"
"21",-2,474.479652214494,137.322061207396,1.0083215102958,410,9.89764848875072,2.30924267690442,1.00226584748983,2300,8.83552666920524,3.76055019646849,1.00127480219033,10000,0.229399850920973,0.120172107679286,1.00501203161696,750,939.96968654867,250.696225894423,1.01008860449441,350,0.306884011713049,0.0536029680341946,1.00372084221839,1100,12.2415745195495,1.28909958853043,1.00235011312355,2200,1198.22793959391,369.907679053784,1.0078764401991,440,0.117179310674844,0.0554801339050484,1.01733613340576,190,0.586879879942122,0.0710575465286147,1.00156602891279,5100,0.503354527915656,0.0252430426969974,1.00641542789968,560,5.00455765977471,5.14346091171034,1.00104028027943,45000
"22",-1.95,475.787380819482,140.20465338802,1.00842854987558,410,10.0020100827024,2.33742275392426,1.00235513230948,2200,8.80019585246095,3.88603162877865,1.00128365336009,9700,0.229411223675677,0.120166126559387,1.00502066012528,750,960.478961576864,258.928546776219,1.0098275827986,360,0.30317918402061,0.0540051158308162,1.0035967620375,1100,12.5452481548283,1.554531391696,1.00188614623356,3300,1145.16566838983,445.969422679427,1.0057704295131,630,0.117217862441001,0.0555118366371332,1.01735237276703,190,0.587482520654254,0.0715048068710962,1.00157322552956,5000,0.503351266305488,0.0252480316445055,1.00641735739367,560,5.00571910787871,5.33216124118873,1.0010385602378,46000
"23",-1.9,477.392070563617,142.984990561045,1.00852314935797,400,10.1040781294319,2.3706955941991,1.00288969690877,1600,8.76754433651822,4.01082877907151,1.00128914375057,9500,0.22942311036112,0.120160658765012,1.00502951048861,740,978.933673585488,266.562780747404,1.00959477093825,370,0.299395681809969,0.0543919390395657,1.00348050703113,1200,12.3027781516147,1.45544983373865,1.00154452847723,5300,1439.40058299893,465.152807213024,1.00773311646003,450,0.117255156633195,0.0555446393864093,1.01736890734262,190,0.588098583824234,0.0719696914158151,1.00157958256472,5000,0.503347922219978,0.0252530682256002,1.00641779130882,560,5.00720419476563,5.52226711690873,1.00103971767189,45000
"24",-1.85,479.417072865473,145.596240456486,1.00863750994278,400,10.2002836039113,2.40705952206085,1.00297457785154,1500,8.73595575984963,4.13465057360955,1.00129145080733,9400,0.229435919792061,0.120155318861871,1.00503868976319,740,994.483742834662,273.312862311616,1.0094058626282,380,0.295524586878454,0.0547620807236403,1.00337267603325,1300,12.6742250928556,1.50798718589765,1.00141209664614,6800,1190.25141116688,470.240372168137,1.00553210164735,660,0.117289719456294,0.055576836279839,1.01738224040673,190,0.588730436366767,0.0724538869981009,1.00158540717561,4900,0.503344446453419,0.0252583996459432,1.00641753971905,560,5.0088656534602,5.71401161550125,1.00104004175731,45000
"25",-1.8,481.784247685449,148.07311199873,1.00876459837357,390,10.2936731847859,2.44471706853819,1.00305147529221,1400,8.70682081252368,4.25849248351477,1.00129087937637,9500,0.229449088308114,0.120150230862056,1.00504824436748,740,1007.48156831717,279.233945510846,1.00925939598066,390,0.291590169439199,0.0551082158159795,1.00327021530177,1300,12.3955389956369,1.43695395571752,1.00127271388345,10000,1484.82213184679,485.71427590465,1.00797398088821,430,0.117323038148444,0.0556103177967422,1.01739568389477,190,0.589371876343197,0.0729521789279113,1.0015917909365,4900,0.503340959244649,0.0252638616226799,1.00641734142872,560,5.00997417024679,5.90673381561336,1.00104124131899,44000
"26",-1.75,484.383930262597,150.444757777674,1.00888633048165,380,10.3850776105308,2.48327687664779,1.00309377697221,1400,8.68157884531094,4.38280979714489,1.00128648910214,9600,0.229462938197634,0.120145343346898,1.00505750629839,740,1018.35830397071,284.531454399271,1.0091659961057,400,0.287603139799309,0.0554217492857701,1.00316926665111,1400,13.2059324776923,1.47845739221971,1.0013422868854,8100,901.956743677419,293.408500963987,1.00840486983687,410,0.117355021025697,0.0556428738506911,1.0174051791071,190,0.590027609687094,0.0734680896996196,1.00159741147222,4800,0.503337548333131,0.0252695459632111,1.00641635884216,560,5.01039314844982,6.09963149861026,1.00104315858513,43000
"27",-1.7,486.907387492758,152.817251187928,1.00900041889162,380,10.4852184448681,2.52330618995404,1.00312387342216,1400,8.66674189415192,4.50845841410754,1.00128296979374,9700,0.229477527451814,0.120140507380246,1.00506678351159,740,1028.82654729342,289.797418162153,1.00908985027144,400,0.2836235148996,0.0557184175439452,1.00308550600753,1400,13.0639779987297,1.46237314934638,1.00131883586453,8700,1041.91117259543,340.715667378215,1.00847330415679,400,0.117386025060698,0.0556748086139305,1.01741323275894,190,0.59069842373151,0.073999755232585,1.0016018883576,4800,0.503334217938434,0.0252753713242163,1.00641466261722,560,5.01095529767307,6.29271594786523,1.001045184785,42000
"28",-1.65,489.277509688126,155.198572502224,1.00910431121962,370,10.5961175339604,2.56361747251643,1.00315172881855,1400,8.66440907784841,4.63661926151987,1.00127648560887,9900,0.229492870946774,0.120135771867801,1.00507562658614,740,1039.19790856229,295.148263159374,1.00900358909203,410,0.279670302119204,0.0559964000059085,1.00301419331225,1500,12.8300799766818,1.38687302542206,1.00112147759691,20000,1454.33120724367,487.383131017324,1.0083720796586,410,0.117417289473307,0.0557077510052464,1.01741865937249,190,0.591380975502292,0.0745456220951977,1.0016071381992,4700,0.503330817935538,0.0252817172518925,1.00641186879588,560,5.01176613352813,6.48626904858965,1.0010470202224,41000
"29",-1.6,491.573812975458,157.570207161272,1.00920304639296,370,10.7165487389823,2.60428956926318,1.00318211181655,1400,8.67276783096178,4.76668629763438,1.00126918917604,10000,0.229508277611711,0.120130541663782,1.00508420056156,730,1048.99514714528,300.416813337371,1.00894940518529,410,0.275749012540485,0.056258935016665,1.002949675041,1500,13.1805174819714,1.48993764671499,1.00125138812896,11000,1230.4040442237,498.48067132104,1.00678801722575,520,0.117448831100077,0.0557416397535472,1.01742498292791,190,0.592073822767197,0.0751041522175456,1.00161001626006,4700,0.503327404732257,0.0252882398928102,1.0064089403716,560,5.01200407013585,6.67910840453099,1.00104927183573,40000
"30",-1.55,493.682207335658,159.954890697813,1.00929346905137,360,10.8508504979989,2.64533606459862,1.00322210897555,1300,8.69322644597881,4.89965882035992,1.00126699007059,10000,0.229524147393448,0.120125926071027,1.00509326587459,730,1058.82741438456,305.842134781569,1.00889830254374,420,0.271882398865564,0.0565121840680619,1.00288854941914,1600,13.1946253529866,1.46290399457474,1.00122126603612,12000,1303.81310350615,453.167937679638,1.00868752643231,390,0.117480328848716,0.0557754554658298,1.01742731746969,190,0.592776847584992,0.075671893428156,1.00161220111449,4700,0.503323951062063,0.025295252455213,1.00640630174559,560,5.01106708477225,6.87192015032938,1.00105185252709,38000
"31",-1.5,495.459591905224,162.364925660643,1.00936487562902,360,11.0034801974925,2.68698597408498,1.00328302240741,1300,8.7288332568895,5.03677495949754,1.00126738318544,10000,0.229540948970518,0.120121343939104,1.00510193044566,730,1069.35460785225,311.6565159456,1.00882356969344,430,0.268082747686282,0.0567493792435655,1.0028244309931,1600,13.4729938714475,1.36187727358445,1.00122261847715,12000,1012.42681888393,340.222761045424,1.00898733405282,380,0.117514289543615,0.0558120629516619,1.01742679255386,190,0.593490417594875,0.0762540107429357,1.00161279368291,4700,0.503320479453688,0.025302428711796,1.00640322366687,560,5.0103144335881,7.06405859124265,1.00105334386431,38000
"32",-1.45,496.724704658261,164.884332977462,1.00941676244149,360,11.1805100552269,2.73007272402734,1.00329507353546,1300,8.78311292485809,5.1793972658428,1.00126762542918,10000,0.229558765172192,0.120117157411518,1.00511039893662,730,1081.69826380211,318.252144056584,1.00880914237437,430,0.264379699927667,0.0569796900645717,1.00276205128348,1700,13.7212774438469,1.50457193159675,1.00122743536215,12000,1172.9395936991,404.075137146306,1.00883387667853,390,0.117551614487134,0.0558512437928763,1.01742426287238,190,0.594212229549069,0.0768483521104568,1.00161328538782,4700,0.503316957458086,0.0253096758592547,1.00640042929511,560,5.00998873915682,7.25565954143601,1.00105513821248,37000
"33",-1.4,497.518363218749,167.485472256072,1.00946482901044,360,11.3757680342234,2.77488222355341,1.00330615186004,1300,8.85259050704497,5.32820914926759,1.00127702273654,9900,0.229576954709178,0.120112795183804,1.0051198278553,730,1095.86451098124,325.775345712277,1.00880783231403,430,0.260783917925089,0.0572059862023218,1.00270552752988,1700,13.8084694598216,1.50438109318375,1.00136352536092,7700,1342.44663587826,470.861836472406,1.00896862404439,380,0.117591373313182,0.0558921217172462,1.01742127231186,190,0.594939366270589,0.0774580538789085,1.00161278113431,4700,0.503313458552047,0.0253171517596785,1.00639743677563,560,5.00962041974441,7.44684228786276,1.00105490491546,37000
"34",-1.35,497.933346052048,170.150769448052,1.00949261087783,360,11.5800514166522,2.82119810123596,1.00332480568683,1300,8.93268874853522,5.4819354808626,1.00129148594343,9400,0.229595189092719,0.120108259622521,1.00512944284558,730,1111.42739977554,334.09370982685,1.00882653772669,430,0.257283577068843,0.0574131535926705,1.00265095604358,1800,14.0749679520236,1.53509132288975,1.0013480539896,8000,1350.02802576487,474.43454875642,1.00923739511847,370,0.117632915696035,0.0559338050713435,1.01741565631811,190,0.595667613399228,0.0780735700423698,1.0016118390559,4700,0.503310122140113,0.0253247859813835,1.00639500842824,560,5.00955883094505,7.6375047855542,1.00105349789536,38000
"35",-1.3,498.033281109943,172.867277078999,1.00951598331685,360,11.7856987306457,2.87052349934783,1.00335043219298,1300,9.02019104116376,5.63971308697733,1.00131371088287,8800,0.229613399920981,0.120103336953904,1.0051389275459,720,1128.39729669125,343.351588561521,1.00888168290131,430,0.253884636540135,0.0576172675052957,1.00259821666142,1900,14.351661595444,1.54604040962642,1.00127021992512,10000,1275.35626842138,459.566202849561,1.00915144588115,370,0.117675676133892,0.05597582842363,1.01740840854608,190,0.596399566932179,0.078700929199228,1.00161171796775,4700,0.503306833993385,0.0253325571446364,1.006393159985,560,5.00939807958455,7.8271377207216,1.00105211914585,38000
"36",-1.25,497.827977433562,175.628684953717,1.00953644010917,350,11.986238266301,2.92344413717035,1.00336103665603,1300,9.11405155956413,5.80042590485238,1.00133785101769,8200,0.229631674697394,0.120098774439869,1.00514839497399,720,1146.8973062205,353.506658186441,1.00894162722216,430,0.250582105008434,0.0578155608032076,1.00254399407942,1900,14.9632513747924,1.57686440480026,1.00145669099313,6200,1192.31043704911,437.473160497981,1.00923314162737,370,0.117720863062563,0.0560204406918311,1.01740042286521,190,0.597132960178906,0.0793370311611549,1.00160862436033,4700,0.503303284917806,0.0253404563623092,1.00639092343702,560,5.00864575184942,8.01578790272822,1.00105072234119,39000
"37",-1.2,497.394799071526,178.43251834168,1.00954738758392,350,12.1735299974534,2.98020434058854,1.00338845602343,1200,9.21045195296755,5.96344664818235,1.00135662850983,7800,0.229648699972337,0.120094472312024,1.00515739304221,720,1166.86649279184,364.529354589716,1.00899300508266,430,0.247374820840012,0.0580106557508939,1.0024955135899,2000,14.8021280664518,1.72911033792239,1.00135581215114,7900,1430.9771235129,628.342673315165,1.00745341575208,470,0.117767578937019,0.0560663916998417,1.01739142939849,190,0.597868590895852,0.0799778417160822,1.0016062668673,4700,0.50329955388905,0.0253484213047308,1.00638999822186,560,5.00678765726965,8.20358570470182,1.00104906220638,40000
"38",-1.15,496.904777528876,181.222326627427,1.00954666231152,350,12.3446470242854,3.03932405086057,1.0034053240112,1200,9.30471005462925,6.12581154673568,1.00137747776541,7400,0.229665051268305,0.120091667180158,1.00516627813227,720,1187.29936636663,376.061697805322,1.00899302392546,430,0.244247624694958,0.05820291798083,1.00245268883558,2000,14.8391293477053,1.68834224154154,1.00143787340191,6500,1669.59122832122,636.667088655871,1.00903093917384,380,0.117813583308879,0.0561125909185524,1.01737992763822,190,0.598602030538889,0.080620170074034,1.00160518356076,4800,0.503296169396433,0.0253564832392346,1.00638895197332,560,5.00600292128449,8.39058322097493,1.00104850455285,40000
"39",-1.1,496.547796399933,183.95383150992,1.00952700159865,350,12.4955011339944,3.10020424775562,1.00344183485396,1200,9.39508375325557,6.28720249301174,1.00139787301586,7100,0.229679891544716,0.120089105493974,1.00517505352355,720,1207.02612002456,387.6525129208,1.00900904070477,430,0.241199999185612,0.0583897007045498,1.00241217130095,2100,15.1549309549166,1.85474577817788,1.00149742861052,5700,1507.45907629963,661.896290780711,1.00776370076853,450,0.11785919126209,0.056159058519475,1.01736544390947,190,0.599327992279357,0.0812658796415557,1.00160269455714,4800,0.503292865760639,0.0253649261052228,1.0063873316753,560,5.0053314853251,8.57632628351574,1.00104608004894,41000
