age,co2
0.0825267192,240.87295493897983
0.08298826099999998,246.32246412221588
0.08355411216666667,247.1003682352176
0.08394089999999997,250.78745315401204
0.08435743850000002,243.16072770547603
0.08493676899999997,238.42310352799865
0.08536746933333335,234.68610329976863
0.0858906938333333,228.7630419503089
0.08649832453333335,223.3774166240217
0.08702763600000002,221.05561058442584
0.08758118,223.62974404078184
0.08813618,217.8009629500103
0.08870104959999997,223.98941409211108
0.08924471600000002,227.3783735355835
0.08969625753333332,228.87834564758057
0.090317294,229.73738145870655
0.09083401500000002,231.55865048827815
0.09144503066666669,231.12075636405777
0.091949738,233.7418402936756
0.09266781750000001,232.45568865935817
0.0934247096,235.1600042216258
0.0938232136666667,238.20709532731436
0.09456854833333332,242.40636016295775
0.095234114,242.91411717720837
0.09592148316666664,246.19646528867355
0.09647488033333335,245.76472950138773
0.09727089099999998,242.35406601147713
0.0979274645,239.85849997327503
0.09858372399999998,243.179887786166
0.09936142233333337,242.98971287919505
0.10007684966666665,245.62557787811392
0.10054317833333334,247.872113110669
0.10132567500000002,244.762424566832
0.101971885,240.0715355271941
0.10276477666666664,237.07327561500705
0.10330874000000002,240.68407213384208
0.10427433333333334,247.7616292879455
0.1043312290909091,238.88
0.10496644545454546,242.36
0.10550714848484849,248.78
0.10598987272727274,257.58
0.10625637575757577,241.4
0.10636825454545457,244.83
0.10697481818181817,240.34
0.10840190909090908,236.43
0.10912941818181818,244.44
0.1098399696969697,244.13
0.11055536363636365,246.69
0.11187680000000001,257.93
0.11263606060606063,256.79
0.11294172727272728,263.12
0.1131192696969697,264.75
0.11367863636363636,260.58
0.11425,267.9
0.11481539393939394,275.07
0.11544667272727271,276.96
0.11590857575757577,273.16
0.11647557575757576,273.63
0.11718555454545454,274.03
0.11761936363636365,274.98
0.11865826969696969,277.72
0.11924251515151517,267.74
0.1197155,274.59
0.12014412121212122,268.73
0.12054290909090908,276.82
0.12142601515151516,279.48
0.1218419696969697,276.61
0.12210000181818181,278.25
0.12229236363636364,279
0.12301395454545454,279.16
0.12363090909090907,274.6
0.12395948484848483,275.87
0.12440451515151517,281.54
0.12481745454545455,275.52
0.12529263333333335,276.81
0.12601370303030304,275.15
0.12669990909090909,273.02
0.1269620303030303,274.93
0.1273138303030303,275.78
0.1275035496969697,276.88
0.12802447636363637,276.03
0.12817266666666668,280.72
0.12846672727272726,285.76
0.128878,271.08
0.12907803636363635,268.44
0.12965563636363636,260.61
0.1303730303030303,251.84
0.13081836363636365,250.84
0.13132219999999997,241.13
0.13197624242424244,232.28
0.1327098787878788,228
0.13293195757575757,224.63
0.13377580606060607,222.74
0.1345222787878788,212.43
0.13656554545454544,203.74
0.13776342424242422,199.18
0.13883429696969699,198.55
0.13994996969696966,192.75
0.1423605618181818,196.51
0.1436513,194.59
0.1447995909090909,196.02
0.14610824363636365,193.59
0.14823346545454547,195.81
0.14946614545454548,201.78
0.15059488484848488,202.51
0.15144485454545453,202.35
0.1537746575757576,198.78
0.1548891272727273,196.3
0.1563068181818182,189.38
0.158666,189
0.159716,185.5
0.16015499999999996,187.5
0.163858,204.3
0.16433465000000003,196.5
0.166143,191.6
0.16678400000000002,190.1
0.1679141,186.7
0.1687455,183.8
0.1695144,196.6
0.171939,197.8
0.174442,197.7
0.17583335,196
0.176853,190.3
0.177533925,189.4
0.1777295,190.1
0.179873,207.7
0.181302,213.2
0.182196,217.7
0.18325799999999998,198.1
0.184371,199.7
0.186411,203.4
0.188437,210.7
0.1898065,231.3
0.1912545,231.4
0.191964075,220.3
0.1930745,218
0.19512650000000004,226.5
0.1957995,220
0.19758735000000002,226.4
0.19832745000000002,241.2
0.198938,242.6
0.201752,250.9
0.2027445,239.1
0.203842,247.6
0.205203275,244.4
0.205575755,231.9
0.20594457500000002,232.2
0.20635993499999997,228.6
0.20689685,226.3
0.2072403,229.4
0.20762289,231.4
0.208108775,238.1
0.208274525,237.2
0.20882157,230
0.209082255,240.5
0.20944504,242.2
0.209966085,244.6
0.21017517000000002,243.9
0.21083206500000004,247.2
0.211058465,252
0.211577835,246.9
0.21207874499999999,239.5
0.21253307500000002,257.4
0.21333035,243.4
0.21415881,251.2
0.21508074499999996,241.4
0.21591233999999998,240.3
0.21630615,242.6
0.21686496499999997,247.5
0.217415635,251.7
0.21769496,251.1
0.21820078499999998,245.3
0.219067605,240.5
0.220935615,214.1
0.22169745999999996,216.1
0.22253957500000004,207.1
0.22312903499999998,208.8
0.22427150500000004,205.6
0.22625982500000005,203.3
0.226849835,215.7
0.22771997500000005,235.5
0.228439415,234.5
0.22876699,233.1
0.22957204500000003,224.5
0.23112966000000001,232.4
0.23219176999999996,233.9
0.23285606,241.6
0.235990855,245.2
0.236426005,252.1
0.2368508,241.4
0.237391655,247.4
0.23790553000000003,243.1
0.238425335,239.1
0.23900826,245.6
0.23938703500000003,245.8
0.23973866,247.4
0.240190365,252.8
0.24133304500000002,259.7
0.24185539999999997,263.2
0.24268546,279
0.24313852,280.2
0.24412176500000002,263.7
0.24458233499999998,252.3
0.24505701000000005,249.9
0.245564,236.7
0.2461888100000001,230.4
0.24687048500000006,219.4
0.24909987000000006,214.7
0.25139057000000004,200.2
0.252132255,213.9
0.2529537200000001,195.4
0.25375668000000007,196.7
0.2545871050000001,195.4
0.25629865999999996,199
0.25706058500000006,201.9
0.2579080650000001,204
0.25939689500000007,203.9
0.26089424000000005,209.6
0.26129392000000007,205.7
0.26205457500000007,208.9
0.2628170950000001,214.6
0.26458376000000006,228.1
0.2661344500000001,199.9
0.267007,211.7
0.26825783000000003,188.7
0.2689955,187.2
0.26994047000000004,194.2
0.27103603500000006,198.8
0.2721496400000001,184.7
0.27316583000000005,190.4
0.27416407500000006,193.9
0.2751546350000001,194.1
0.27625771500000007,198.4
0.2774430000000001,193.2
0.2785909050000001,202.2
0.2796190450000001,204.5
0.28055895000000003,211
0.28140074000000004,215.3
0.28259288999999993,223.7
0.28443468000000005,231.3
0.28593132000000004,228
0.2866099550000001,226.4
0.28744386,231.4
0.28782005000000005,230.4
0.28828642500000007,231
0.2901845,234.9
0.29086379,220.4
0.29156287000000003,217.1
0.2928183100000001,207.6
0.29365074,206
0.29445529000000004,206.7
0.295364225,212.7
0.29682886500000005,213.1
0.29870461500000006,217.1
0.29937628000000005,224.4
0.30011586500000004,231
0.301025615,236.1
0.3020841900000001,239
0.30311600000000005,236
0.30410092000000005,240.2
0.3050998100000001,240.7
0.3057781500000001,250.2
0.30658111500000007,248.6
0.3074632650000001,244.8
0.3083257000000001,225.8
0.30942373,227.8
0.31001097499999997,226.2
0.3107761000000001,233.2
0.31167002499999996,237.8
0.31259343000000006,239
0.31334312500000006,241.9
0.31405185,251.6
0.31483621000000006,256.7
0.31565751500000006,257.1
0.31645071999999996,246.8
0.31714987000000006,272.6
0.31793254500000007,251.6
0.318852595,245.2
0.31982966000000007,233.4
0.32091633500000005,255.8
0.3218174450000001,249.2
0.32338334500000004,257.2
0.324166915,260.4
0.3250074050000001,260.3
0.325823,260.5
0.3265910900000001,266.2
0.32743583499999995,264
0.32808681000000006,266.1
0.32877075000000006,270.1
0.32941429,271.9
0.33005332500000006,275.1
0.33129355000000005,265
0.3321441150000001,271.7
0.33279862000000004,272.6
0.33350008999999997,273.1
0.33399755500000006,282.4
0.33434949500000005,289.1
0.334543885,288.4
0.33510230500000004,298.6
0.33570751000000004,278.1
0.33637754,285.8
0.33686781999999993,278.6
0.33751667,270.5
0.33821350000000006,255.7
0.33899143500000006,241.9
0.33998389000000007,239.6
0.3407350800000001,234.2
0.34279156000000005,250.1
0.3439235850000001,200.7
0.3450008500000001,205.2
0.34632090499999996,204.8
0.3475448050000001,211.9
0.34913908500000007,220.3
0.3516763450000001,221.1
0.353174595,216.2
0.3544129750000001,209.4
0.3558177699999999,209.2
0.35901038000000013,193
0.36068384000000014,186.1
0.3625676,185.8
0.36519023000000017,201.2
0.3680659,206.3
0.37138587000000006,201.9
0.37345761500000013,199.9
0.37520459999999983,214.7
0.3770348800000002,224.6
0.3787602400000001,229.6
0.3829314849999999,227
0.38455744500000016,240
0.3862837100000001,239.1
0.38782481500000016,246.8
0.3894102050000001,245.8
0.3922872499999999,258.1
0.39297715151515145,259.5
0.3940036909090909,273.6
0.39490610303030316,260.7
0.3982751272727272,276.3
0.3999261636363636,277.1
0.40071008484848497,283.2
0.40214091515151507,283.1
0.4028598363636364,275.7
0.404313296969697,276.5
0.40506263030303025,280.5
0.4065428000000001,279.6
0.40728249696969687,285.6
0.4088187151515152,284.5
0.40959823636363624,274.7
0.4104538,282.6
0.4113479696969697,283.5
0.4132586545454545,274.9
0.4142108606060605,264.9
0.41517959393939413,271.6
0.4159456060606061,276.4
0.41642531515151515,271.7
0.4174404424242424,273.4
0.4179567818181817,271.8
0.41850530303030287,274.6
0.4195757818181819,273.7
0.4201337636363636,271.2
0.42070176363636347,273.8
0.4219121454545455,268.6
0.42253265454545447,266.4
0.4232254969696971,270.6
0.42450774545454567,267.7
0.4251322606060606,268.3
0.4257409090909091,270.8
0.4262372727272728,270
0.4266215636363636,265.4
0.4271549636363636,255.3
0.42794139999999986,252.1
0.42884020000000017,248.2
0.4291783636363638,242.5
0.4310237636363637,219.7
0.43217930909090935,227.2
0.4338502969696969,211.5
0.4343790727272727,207.6
0.435939690909091,209.8
0.4374854181818178,207.5
0.439063418181818,200.3
0.4406595818181819,201.7
0.44223077575757597,201.3
0.4438446484848488,202
0.44533172727272735,199.1
0.44721918181818177,201.1
0.4484591818181816,203.5
0.44957103636363654,208.1
0.4506428909090911,201.7
0.4517472787878788,201.2
0.45273583636363646,204.9
0.4537756424242424,201.9
0.4548643090909089,198.4
0.45600161212121176,193.3
0.45711443636363647,192.5
0.45774512727272737,199.1
0.4582082909090909,204.3
0.45879400606060616,203.3
0.4592115515151518,208.3
0.4602522121212121,202.4
0.46128606060606064,195.5
0.46241410303030317,190.7
0.46352664848484826,194.4
0.46459947272727253,199.9
0.4652653636363636,205.2
0.4656017272727272,210
0.46663229696969694,208.1
0.4677066424242425,204.4
0.4688777090909092,203.4
0.4700401272727275,205.5
0.4707259757575755,206.5
0.471200793939394,215.5
0.47182453333333346,218.7
0.4722630666666664,229.2
0.4728632727272727,232.7
0.4732178181818181,243.7
0.4738008484848486,243.9
0.4740923636363638,245.6
0.47497410909090937,241.2
0.47592520000000016,233.1
0.4769497999999998,232.8
0.47794100000000017,236.6
0.4788924606060604,239.1
0.4794029515151514,236.5
0.4797756909090907,231.3
0.4803282969696968,220.8
0.4807266848484848,218.8
0.48166296363636363,223.8
0.4825809636363639,223.4
0.48339538181818176,227.3
0.484179787878788,231.4
0.4849361818181817,231.4
0.48566752121212114,231.2
0.4863986727272726,233
0.4871292545454547,232.9
0.4878480666666667,231.3
0.48856545454545464,237.1
0.4893020909090908,242
0.489719793939394,240.9
0.4900262909090909,252.8
0.4904949090909091,249.3
0.49073395151515153,242.6
0.4914510787878788,243.3
0.49215454545454557,246.7
0.4928637757575757,243.7
0.4935931090909093,239.7
0.49430039393939385,239.1
0.4950241272727274,238.3
0.4957256909090908,238.5
0.4964440666666664,237.6
0.4971876303030304,236.4
0.4979659757575758,236.5
0.4987374181818184,232.8
0.4995267818181818,230.6
0.5003047818181817,230.8
0.5010839636363636,228.2
0.501861424242424,230.8
0.5026376363636362,231.2
0.5034189272727274,232
0.504177187878788,232.2
0.504911781818182,234.1
0.5056842424242425,233.9
0.5064837333333333,235.5
0.5073123999999999,236
0.508117721212121,238.2
0.5089409818181818,237
0.509784981818182,240.3
0.5106523272727274,233.4
0.5115124484848484,236.4
0.5123637818181817,235.2
0.5132047393939395,242
0.5140331151515151,238.2
0.5148477818181817,239.2
0.5156507757575757,241.5
0.5164209818181819,243
0.517154981818182,247.2
0.5178760121212121,246.2
0.5186004606060606,245.5
0.5193291272727272,245.3
0.5200733575757572,247.7
0.5208218060606061,245.5
0.5215744727272729,243.5
0.5238018242424244,241.9
0.5245708666666667,236.8
0.525337,235.8
0.5261069999999999,233.7
0.526895806060606,230.3
0.5276986909090909,227.8
0.5285166909090911,224.7
0.5294034303030304,222.7
0.5302905090909092,221.2
0.5312013818181816,220.3
0.5320787575757573,220.7
0.5325925272727272,214.5
0.5329875696969698,211.4
0.5335543696969698,204.4
0.5339322363636365,200
0.534668181818182,195.1
0.5350435636363637,193.8
0.5356950545454544,190.5
0.5361784727272727,199.8
0.5373344727272725,199.4
0.5384407636363635,205
0.5395138181818181,206.4
0.540583818181818,212.9
0.5416538181818181,211.2
0.542740206060606,205
0.543844872727273,203.6
0.5448859878787881,208.1
0.545864909090909,210.3
0.5468301454545452,209.6
0.5478066787878785,209.7
0.5487707757575758,204.6
0.5497201090909094,202.5
0.5502307272727275,208.8
0.5505825454545455,213.6
0.5513810909090908,215.2
0.5521110909090908,219.9
0.5526815636363637,221.7
0.5530209212121211,222.3
0.5532459878787878,226.3
0.553619393939394,222.1
0.5538086545454545,220.3
0.5544796181818181,223.6
0.5551583454545455,224.3
0.5558423454545456,226.7
0.5564070242424243,233.9
0.5569232909090909,241
0.5571986545454546,243
0.5573850545454546,249.1
0.5576571393939392,244
0.5578382060606061,250.5
0.5581545636363635,245.6
0.5583060181818182,240.4
0.5587776909090909,238.1
0.5593160060606062,234.5
0.5596367636363635,229.7
0.5598726181818182,230.2
0.560436618181818,230.3
0.5609656000000001,228.3
0.5614507393939394,231.6
0.5618880727272726,231.9
0.5623104909090908,234.6
0.5626556000000001,234.1
0.5631348545454546,240.1
0.5635357393939394,242.3
0.5639278969696969,245.7
0.5643105636363636,245.8
0.5647243575757575,247.6
0.565134296969697,251.4
0.5655389636363637,252.4
0.5658956424242425,252.6
0.566245303030303,251.4
0.5665886363636363,253.7
0.5669183515151516,254.3
0.5672394909090909,253.9
0.5675486545454546,254.5
0.5678848909090909,253.2
0.5682041393939394,253.9
0.5685342363636364,252.8
0.5689301454545455,253
0.5693145939393939,250.2
0.5696839272727272,251.3
0.5700672484848485,250
0.5704634606060607,251.3
0.5708621272727273,251.8
0.5712614424242425,251.8
0.5716333575757575,249.6
0.5719746909090908,251.6
0.5723154999999999,250.3009961681342
0.5726698727272728,246.30955184938028
0.5730535166666666,247.65697248974385
0.5734757499999997,249.18618138857704
0.5739130166666665,248.72078039844752
0.5743646545454544,251.7666008144979
0.5748060000000002,251.86150476654132
0.5752339636363636,252.08002667419615
0.575654533333333,248.8639219697805
0.5761128499999998,252.543697553062
0.5765990999999998,252.8973536409592
0.5771151000000001,251.29657667714633
0.5776538500000001,251.34172534675196
0.5781963499999997,251.0792763522184
0.5787423499999997,249.0568689785398
0.5792805499999998,252.92340485161623
0.5798331166666667,251.47302309267096
0.5802105045454543,244.13978325747763
0.5804017833333333,243.8071398156684
0.5808140045454544,236.17021956160747
0.5811186499999996,230.25538907698547
0.5815465272727276,225.2070402346668
0.5819282999999996,219.41265806017452
0.5824545272727271,215.44586651227405
0.5828363,209.88341782048897
0.5835742545454543,206.68125254107684
0.5839588000000001,210.63901783350497
0.5867208424242425,223.95763277250387
0.5871718499999993,225.9929310765137
0.5878886681818177,234.40092907192803
0.5882793499999996,238.7841158534624
0.5889409045454541,246.34602904387208
0.5894253500000003,250.20456464222792
0.5900401454545451,248.10464236577937
0.5904888000000001,243.5553025827732
0.5910194666666666,237.37751240309967
0.5923834712121211,225.67880356583396
0.592785516666666,229.3866700921104
0.5935612454545454,233.1632188953882
0.5940467545454541,238.1475936125431
0.5948638121212114,237.97721461986356
0.5954364666666667,232.91795566697328
0.5962215575757572,221.21724287329997
0.5967911333333332,216.4410115698623
0.5978036136363636,216.27309709713364
0.5983297499999994,219.0222803388292
0.5992182181818188,225.97166266475017
0.5998146318181817,229.38148051861887
0.6012551499999997,232.45478922791705
0.6026007500000002,237.8582812314746
0.60394915,239.14012591458967
0.6053031499999992,244.5322516170048
0.6066259090909091,248.4801850050678
0.6079792999999997,254.57832546938147
0.6092473000000004,259.22379791893974
0.6104295000000001,257.74486774223317
0.6115510127272727,257.8151013837554
0.6116006333333328,259.6847091794925
0.612761966666666,258.13797445364014
0.6139427999999997,256.193578648728
0.6151405999999999,252.74797477389265
0.6162991163636365,252.8982584181087
0.6163565999999998,252.72980051397101
0.6176095681818179,252.63944486217684
0.6189537499999994,248.28893339724928
0.6202837499999999,245.88658787248076
0.6216514500000002,243.5306835863856
0.622950732727273,243.8854524675643
0.62305495,239.19230883467588
0.6244969499999993,237.92850701362377
0.6253979242424238,235.02330647237795
0.626047499999999,228.51222535135372
0.6269694272727271,215.70968264504967
0.6278300999999994,205.76310728563763
0.629139618181818,199.52416462021895
0.629769852727273,205.26582182975855
0.6298661000000005,200.77734554085592
0.631526322727272,200.4570693283412
0.6323569409090906,196.49917279673912
0.6340775378787883,193.09789993536265
0.6348811448484846,195.94989153226655
0.6350090333333323,194.85936588137295
0.63652156060606,194.00258992033588
0.6377143666666651,195.33150117951013
0.6394182651515146,188.8477364074226
0.6403722499999993,190.17773360051007
0.6420746045454537,191.3842569534652
0.64285665,191.5605717991007
0.6443008272727264,195.3061298127235
0.6451506499999997,195.8204274432848
0.6463769469696958,189.88548096825593
0.6472548499999992,191.8480609628653
0.6486124181818187,193.4765987078096
0.6491910999999992,196.17149410495196
0.6503484636363633,189.2501799432969
0.6509470999999998,193.44315462070247
0.6521042636363631,187.2748940558699
0.6527089500000003,186.7937683040444
0.65373025,192.8691774329536
0.65443865,194.81602929906575
0.6555243499999999,199.99595342018023
0.6561326499999991,200.35242454933484
0.6571810909090905,192.9341212467433
0.6576542060606063,189.23340881737832
0.6577219999999989,190.8769405532136
0.6587640999999994,184.098136363561
0.65929382,187.3800806732598
0.6594118999999996,185.6837857761792
0.6604635499999999,188.43427447380083
0.6611183199999999,193.9700304568731
0.6612159000000005,191.59170346951032
0.6622821772727269,189.69058418048212
0.6627966094545458,193.9082170435541
0.6628775500000003,190.86103041769672
0.6639375151515151,191.02249326390395
0.6643203999999997,192.55321359717547
0.6644080909090904,187.76703230989096
0.6653219393939392,180.1665970739219
0.6658365212121212,180.53768178380184
0.6667533600000001,174.76867941399888
0.6674098573333337,173.71362014216885
0.668415263636363,177.7146610306198
0.6689155375757578,180.6705433303129
0.669819298787879,187.6555369926176
0.6702963187878784,191.5141318512642
0.6710707454545456,194.87837297832084
0.6714579260606062,196.8275423165405
0.6721508827272733,194.789560383579
0.6727613824242425,197.12915219406037
0.6736961060606058,201.1220985980582
0.6742293778787886,204.669745646326
0.6750283999999999,211.69145610328425
0.6754065333333331,216.1224817958984
0.676530736363636,222.5748544587667
0.6771523090909093,219.96238463739664
0.6776007363636364,216.59070226826563
0.6783281818181816,218.20973466460345
0.6787416193939392,220.08623711545596
0.6794553739393939,229.16045804591084
0.6797351745454543,232.70102424711223
0.6803125848484847,233.61111358821643
0.6806276078787883,233.1080061479115
0.6812256733333332,225.80855816583323
0.6816699266666665,227.89516025735253
0.6823437121212126,221.30626385386472
0.6827400857575755,219.1411841639893
0.6834578634848485,220.2352186749276
0.6838287524242425,222.6967127552533
0.6844236818181816,225.64160209672897
0.6847580590909088,224.3560776723839
0.6852948436363635,221.82035466276145
0.6856798654545456,220.62261407272987
0.6862691090909089,220.6316642042182
0.6865818109090904,222.61792578852743
0.687154044242424,222.7044405108711
0.6874454972727271,222.96501296914877
0.6880003818181819,226.72892608676472
0.6883001345454548,227.65046207304692
0.6888098703030302,227.6358560751815
0.6891578254545456,230.66878933516543
0.6896932575757576,232.07477715515753
0.6899514515151516,232.26747586461005
0.6904746527272727,235.8000553317824
0.690736391212121,236.4535724768809
0.6912218348484851,239.2879301088554
0.6914676684848482,238.41599878810229
0.6919679624242427,239.37873479610943
0.6923183436363635,243.5623167259663
0.6928324590909088,239.2983940505077
0.6930770923636363,238.47330442832688
0.6935740430303031,243.6995486644999
0.6938212928787881,237.75600797769897
0.6942803484848483,239.3406332632852
0.6945368242424241,240.45669225384145
0.6949491381818182,239.31113174299168
0.6952592618181819,239.79653384828728
0.6957323090909093,236.79873479326412
0.69598188,238.73723027829791
0.6964348896969694,238.0518499460627
0.6966448345454543,238.13269799082363
0.6970902909090907,239.4354918894625
0.6973424521212119,238.4199792836091
0.6977466751515149,239.884743914407
0.6980390036363635,241.02991515817237
0.6985055381818185,240.89904625193032
0.6987532309090907,241.8320311598419
0.6992157512121214,238.8636108455049
0.6994390187878788,239.00952129629684
0.6998647075757575,239.72641961823388
0.7001036854545457,237.20611593740935
0.7004850242424243,236.7173884297771
0.7008148381818183,236.60700141533357
0.701268527272727,235.4215271002262
0.7015245236363634,232.4560078431405
0.7019931490909093,230.88479116742863
0.7022009236363637,232.162121529527
0.7027342727272725,232.1824465330735
0.7030099848484849,230.58782898361125
0.7034685218181818,233.35390620979757
0.7037960731818182,232.28052064575172
0.7042505218181817,232.8295884774547
0.7045818054545454,233.54448715907165
0.7050533442424244,234.04269676194463
0.7052439090909093,235.09172492612444
0.7057269518181817,237.18468030646915
0.7060531981818182,237.66123151682797
0.706492951818182,236.05369135840695
0.7067107395454546,236.04534030139132
0.7073106972727272,238.84806965208156
0.7076437254545457,233.50528810247425
0.7081996806060602,233.5834734270881
0.7084134484848483,233.11228487432953
0.7089591515151513,234.83616059567032
0.7094537878787875,231.43297127712552
0.7099095454545452,230.50735989141307
0.7104564545454548,227.032822730358
0.7109833563636365,224.9017352890244
0.7113990436363637,225.38896913374532
0.7120214654545453,224.1234469162136
0.7122437272727276,224.001743721128
0.7133125,223.8856925917568
0.714065578181818,227.63734055505353
0.7144037969696967,227.08319713303533
0.715115732727273,223.14262795384457
0.7155653763636364,227.5826981949172
0.7163101630303028,213.59999290263295
0.7165859090909089,210.5098874628876
0.7173482727272724,198.42559568024177
0.7179554848484853,189.87843381686548
0.718778348484849,193.46090298257135
0.7192871818181823,200.8234844705578
0.7200872854545454,212.030518626341
0.7205907595454547,217.04269113163497
0.7214075168181815,219.2003556861584
0.7216898636363633,218.956944794401
0.7225058105454544,216.09677010835375
0.7229945945454546,212.108071771009
0.723780226666667,212.54540888381376
0.7241419999999998,214.0125927948141
0.7249753554545457,210.4806821716978
0.7254744313636367,211.49197634968232
0.726249591818182,211.075995557622
0.7265768636363636,211.42656926315465
0.7278985024242426,210.06750978548357
0.7285939021212123,210.24197486380825
0.7289875303030305,211.0778130948141
0.7298369384848483,210.0149974521128
0.730260314545455,212.1716466152816
0.7309083136363638,210.16351745201928
0.7311842272727275,210.702373057978
0.7318609999999999,211.62321092369945
0.73232175,213.73187878271673
0.7329934999999999,208.1143039021245
0.7333289999999996,207.72075200492253
0.7340222299999999,210.60174265873587
0.7344626199999996,216.1485998526368
0.735134570909091,214.6624205315424
0.735409909090909,217.88283774216444
0.7361073054545454,217.1944729687879
0.7365222181818187,213.14402038614645
0.7372698193939395,206.92018121563933
0.7376601154545457,204.5191038769512
0.7385809945454549,191.7441063146352
0.7391745554545457,185.6096600660596
0.7401064524848479,185.40236646163788
0.7404609242424242,183.3925392147808
0.7413299024242423,184.7670847091236
0.7418741339393943,189.1426274551468
0.7426447490909089,188.64664196412704
0.7430621696969698,187.3271928405565
0.7439590763636366,188.17959977716015
0.7445231418181812,188.96881973948896
0.7456710454545449,187.29232436787936
0.7466199260606066,190.24154927677864
0.7471770375757577,187.91988159174213
0.7479401957575758,187.95228432826852
0.7483368809090916,187.54375693792417
0.7492629345454549,188.67887489361215
0.749814178666666,190.17483689562673
0.7507064409090908,192.07592238803636
0.7510362499999993,191.29603626015793
0.7519738681818177,193.54717137122023
0.7525658818181817,197.49572596202373
0.7534890690909093,195.43388919380428
0.7539346545454542,203.90279658442105
0.7551145775757573,199.046053641412
0.7555868284848488,203.2996954570858
0.7565661684848485,208.1036711012395
0.7568506803030303,209.44507971285617
0.7577854509090911,213.61139014973045
0.7583624157575756,218.3519526756556
0.7591356915151511,222.72008593220357
0.7595618787878784,226.94301148021165
0.7598782121212123,223.02365546155636
0.7601082727272728,225.37366760867587
0.7605160551515151,225.61582539678184
0.7609399418181818,222.7085788690187
0.7618644881818183,216.64080861985224
0.7621660430303031,214.6940079861074
0.7631018036363634,213.9998028589903
0.7637705842424236,219.9481576823577
0.7646768824242425,223.89295015434175
0.7651818165656569,222.92608638468548
0.7655866363636359,233.66090567198847
0.7658514848484848,229.40748753827657
0.7661885045454541,232.11545547204437
0.7668089121212122,230.6229188352788
0.7677471624242423,224.86466602091244
0.7681172575757578,223.81796491327836
0.7690613843939397,221.6409365039408
0.7696514236363642,225.86635666622993
0.7705991466666668,230.62690342109488
0.7710206666666664,229.56423626852964
0.7715193333333332,236.31890028889168
0.7718126666666671,234.24054819146696
0.7721752645454547,239.7120056138232
0.7724745636363636,243.88525238228883
0.7727379595454549,246.49456803753532
0.7729956363636361,243.85475201990903
0.7732498181818183,246.0305818001839
0.7736844690909093,237.7794476149145
0.7740441363636359,239.23120240300537
0.7749588081818178,238.3850775692524
0.7755380110606056,241.7410824819303
0.7763322587878785,245.31805526765157
0.7767826969696968,248.92347258064217
0.7776817496969699,247.30321033010097
0.7782327918181821,252.455538875688
0.7790579836363639,254.92704442683268
0.7793675454545458,254.6895620893129
0.7801889227272722,254.4321062869957
0.7807194363636365,252.52125685420285
0.7815628318181814,257.21033919112165
0.7818866818181819,251.50919000069743
0.7827284496969698,257.43630369580933
0.7831985296969693,255.01817636257545
0.784261755878788,260.91815012089876
0.7850340824242426,255.84554031289508
0.7855190509090905,259.66462384723866
0.7861896018181812,262.229808343788
0.7865632569696969,264.34502908314164
0.7873555127272734,269.3559592885488
0.7878035690909093,265.99732874144445
0.7884792399999999,257.19893666253785
0.7886918715151517,257.0184549055622
0.7894940409090909,238.64095357456617
0.7899530090909094,235.48574308581584
0.7906394051515154,227.37775029010015
0.7910568827272729,230.55013467896873
0.792030783636363,224.68576227610308
0.7926173012121207,214.4503513988741
0.7935193888888892,213.35775959891657
0.7938527583333338,218.3926416685887
0.7951224545454542,208.7893628439667
0.7956873181818177,204.617506415808
0.7968525909090911,198.79240364499177
0.7973788181818189,197.90878630711256
0.7986812978787882,200.48945586551156
0.8012360590909094,198.68361088983107
0.802872087424243,198.6572141815183
0.8037092524242424,202.64710592439064
0.8039252843758516,202.92172318213744
0.8040098706065305,207.49864546768265
0.8045226746300211,204.8619380343144
0.8051324423336205,202.2268391289192
0.8056688684046668,207.28544010704545
